,Title,Links,Description,Present Prices,Old Price,From
601," Dell Inspiron 14 5405 Ryzen 5 256GB SSD 14"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-14-5405-ryzen-5-fhd-laptop,"AMD Ryzen 5 4500U Processor (8MB Cache, 2.3GHz up to 4.0GHz), 8GB DDR4 3200MHz RAM, 256GB M.2 PCIe NVMe SSD, 14"" FHD (1920x1080) Display",TBA,,StarTech-
602," Dell Inspiron 14 5405 Ryzen 7 512GB SSD 14"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-14-5405-ryzen-7-fhd-laptop,"AMD Ryzen 7 4700U (8MB L3 Cache, 2.0 GHz to 4.1 GHz), 8GB DDR4 3200MHz RAM, 512GB M.2 PCIe NVMe SSD, 14"" FHD (1920x1080) Display",TBA,,StarTech-
603," Dell Inspiron 15 5505 Ryzen 5 256GB SSD 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-5505-ryzen-5-fhd-laptop,"AMD Ryzen 5 4500U Processor (8MB Cache, 2.3GHz up to 4.0GHz), 8GB DDR4 3200MHz RAM, 256GB M.2 PCIe NVMe SSD, 15.6"" FHD (1920x1080) Display",TBA,,StarTech-
604," Dell Inspiron 15 5505 Ryzen 7 512GB SSD 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-5505-ryzen-7-fhd-laptop,"AMD Ryzen 7 4700U (8MB L3 Cache, 2.0 GHz to 4.1 GHz), 8GB DDR4 3200MHz RAM, 512GB M.2 PCIe NVMe SSD, 15.6"" FHD (1920x1080) Display",TBA,,StarTech-
605," ASUS ROG Strix G15 G513QM Ryzen 9 5900HX RTX3060 6GB Graphics 15.6"" Gaming Laptop",https://www.startech.com.bd/asus-rog-strix-g15-g513qm-ryzen-9-gaming-laptop,"AMD Ryzen 9 5900HX Processor(16M Cache, 3.30GHz up to  4.60GHz), 16GB DDR4 3200MHz RAM (8GBX 2), 512GB M.2 NVME PCIE 3.0 SSD, NVIDIA RTX3060 6GB Graphics",TBA,,StarTech-
606," MSI GE76 Raider 11UH Core i9 11th Gen RTX3080 16GB Graphics 17.3"" FHD Gaming Laptop",https://www.startech.com.bd/msi-ge76-raider-11uh-core-i9-11th-gen-gaming-laptop,"Intel Core i9-11980HK Processor (24M Cache, 3.30 GHz up to 5.00 GHz), 17.3"" FHD (1920x1080) 360Hz IPS Display, 32GB 3200MHz RAM+ 2TB SSD, NVIDIA RTX3080 16GB Graphics",TBA,,StarTech-
607," MSI GP76 Leopard 11UG Core i7 11th Gen RTX3070 8GB Graphics 17.3"" FHD Gaming Laptop",https://www.startech.com.bd/msi-gp76-leopard-11ug-core-i7-11th-gen-gaming-laptop,"Intel Core i7-11800H Processor (24M Cache, 2.30 GHz up to 4.60 GHz), 16GB DDR4 3200MHz RAM, 1TB NVMe PCIe Gen4x4 SSD, NVIDIA GeForce RTX3070 8GB Graphics",TBA,,StarTech-
608," MSI Evolve GF63 Thin 10SC Core i5 10th Gen GTX 1650 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-evolve-gf63-thin-10sc-core-i5-gaming-laptop,"Intel Core i5-10500H Processor (12M Cache, 2.50 GHz up to 4.50 GHz), 8GB RAM + 256GB PCIe SSD, 15.6""FHD (1920x1080) 60Hz, IPS Display, GeForce GTX1650 Max-Q GDDR6 4GB Graphics",TBA,,StarTech-
609," Lenovo ThinkPad X1 Carbon Gen 9 14"" FHD+ 11th gen i7 Processor 16GB Ram 512GB SSD Ultrabook Laptop",https://www.startech.com.bd/lenovo-thinkpad-x1-carbon-gen-9-core-i7-11th-gen-laptop,"Intel Core i7-1185G7 Processor with vPro (12M Cache, 3.00 GHz up to 4.80 GHz), 16GB RAM ‎4266MHz RAM + 512GB SSD, 14"" FHD+ (2220x1080) Display, Windows 10 Pro Operating System",TBA,,StarTech-
610," HP Pavilion 15-eg0086TU Core i7 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg0086tu-laptop,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz), 8GB DDR4 Ram, 512GB NVMe SSD, 15.6"" FHD (1920x1080) Display",TBA,,StarTech-
611," ASUS ZenBook Duo 14 UX482EG Core i5 11th Gen MX450 2GB Graphics 14"" FHD Touch Laptop",https://www.startech.com.bd/asus-zenbook-duo-14-ux482eg-core-i5-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 16GB 3200MHz LPDDR4X RAM, 512GB M.2 NVMe PCIe 3.0 G3 SSD, MX450 2GB GDDR5 Graphics",TBA,,StarTech-
612, Asus VivoBook 15 X513EP Core i5 11th Gen MX330 2GB Graphics 15.6” FHD Laptop,https://www.startech.com.bd/asus-vivobook-15-x513ep-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 3200MHz SDRAM, 512GB PCIe Gen3 M.2 SSD, NVIDIA MX330 2GB GDDR5 Graphics",TBA,,StarTech-
613," Asus VivoBook 15 X513EA Core i5 11th Gen 15.6"" FHD Laptop with Fingerprint Sensor",https://www.startech.com.bd/asus-vivobook-15-x513ea-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 4GB DDR4 3200MHz SDRAM , 512GB PCIe Gen3 x2 M.2 SSD, 15.6” FHD (1920X1080) Display",TBA,,StarTech-
614," ASUS VivoBook 15 M515DA Ryzen 3 3250U 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-m515da-ryzen-3-3250u-laptop,"AMD Ryzen 3 3250U processor(2.6 Ghz up to 3.5 Ghz), 4GB DDR4 RAM (On Board), 512GB PCIE G3 SSD, 15.6” FHD (1920X1080) LED Display",TBA,,StarTech-
615," HP 15s-gr515AU AMD Athlon 3050U 15.6"" HD Laptop",https://www.startech.com.bd/hp-15s-gr515au-amd-athlon-3050u-laptop,"AMD Athlon Silver 3050U (2.3 GHz up to 3.2GHz) Processor, 4GB DDR4 RAM, 1TB 5400rpm SATA HDD, 15.6"" HD (1366 x 720) Display",TBA,,StarTech-
616," HP 15s-fq2786TU Pentium Gold 7505 15.6"" HD Laptop",https://www.startech.com.bd/hp-15s-fq2786tu-pentium-gold-7505-laptop,"Intel Pentium Gold 7505 Processor (4M Cache, up to 3.50 GHz, with IPU), 8 GB DDR4-2666 SDRAM (2 x 4 GB), 256 GB PCIe NVMe M.2 SSD, 15.6"" HD (1366 x 768) Display",TBA,,StarTech-
617," HP 15s-fq2581TU Core i3 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-fq2581tu-core-i3-11th-gen-laptop,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz), 8 GB DDR4-2666 SDRAM (2 x 4 GB), 512GB PCIe NVMe M.2 SSD, 15.6"" FHD (1920 x 1080) Display",TBA,,StarTech-
618," HP 15s-gr514AU AMD Athlon 3050U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-gr514au-amd-athlon-3050u-laptop,"AMD Athlon Silver 3050U (2.3 GHz up to 3.2GHz) Processor, 4GB DDR4 RAM, 1TB 5400rpm SATA HDD, 15.6"" FHD (1920 x 1080) Display",TBA,,StarTech-
619," Asus ROG Strix Scar 15 G533QS Ryzen 9 RTX3080 16GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/asus-rog-strix-scar-15-g533qs-ryzen-9-fhd-laptop,"AMD Ryzen 9 5900HX (3.30GHz Up to 4.6GHz,16MB L3 Cache), 32GB DDR4 3200MHz RAM, 1TB PCIe M.2 NVMe G3 SSD, NVIDIA GeForce RTX3080 16GB Graphics",TBA,,StarTech-
620," Asus ExpertBook B1 B1500CEAE Core i3 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-b1-b1500ceae-core-i3-11th-gen-laptop,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz), 4GB DDR4 RAM, 1TB SATA HDD, 15.6-inch FHD (1920 x 1080) Display",TBA,,StarTech-
621," MSI Modern 15 A5M Ryzen 7 5700U 15.6"" FHD Laptop",https://www.startech.com.bd/msi-modern-15-a5m-ryzen-7-5700u-laptop,"AMD Ryzen 7 5700U (Base 1.8GHz up to Up to 4.3GHz), 8GB DDR4 3200Mhz RAM, 512GB NVMe SSD, 15.6"" FHD (1920x1080) Display",TBA,,StarTech-
622," HP 14s-dq2575TU Core i3 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/hp-14s-dq2575tu-core-i3-11th-gen-laptop,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz), 8GB DDR4 RAM, 512 GB PCIe NVMe M.2 SSD, 14"" FHD (1920 x 1080) IPS Display",TBA,,StarTech-
623," HP 14s-dq2675TU Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/hp-14s-dq2675tu-core-i5-11th-gen-fhd-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 3200MHz RAM, 512 GB PCIe NVMe M.2 SSD, 14"" FHD (1920 x 1080) IPS Display",TBA,,StarTech-
624," ASUS VivoBook 15 M515DA Ryzen 5 3500U 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-m515da-ryzen-5-laptop,"AMD Ryzen 5 3500U Processor (2.10 GHz up to 3.70 GHz, 4M Cache), 8GB DDR4 RAM, 512GB NVMe PCIe G3 SSD, 15.6"" FHD (1920x1080) Display",TBA,,StarTech-
625," ASUS ExpertBook L1 L1500CDA Ryzen 5 3500U 15.6"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-l1-l1500cda-ryzen-5-laptop,"AMD Ryzen 5 3500U Processor (4M Cache, 2.1 GHz up to 3.7 GHz), 4GB DDR4 RAM , 1TB SATA 5400RPM 2.5"" HDD, 15.6"" FHD (1920 x 1080p) Display",TBA,,StarTech-
626," HP Pavilion 15-eg0082TU Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg0082tu-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 3200MHz RAM, 512 GB PCIe NVMe M.2 SSD, 15.6"" FHD(1920x1080) Display",TBA,,StarTech-
627," HP Spectre x360 Convertible 13-aw2148TU Core i7 11th Gen 13.3"" FHD Touch Laptop",https://www.startech.com.bd/hp-spectre-x360-convertible-13-aw2148tu-touch-laptop,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz), 16GB LPDDR4 3200MHz SDRAM, 512 GB PCIe NVMe M.2 SSD, 13.3"" FHD (1920 x 1080) Touch Display",TBA,,StarTech-
628," Asus ZenBook 14 UX435EA Core i7 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-zenbook-14-ux435ea-core-i7-11th-gen-laptop,"Intel Core i7-1165G7 Processor (12MB Cache, 2.80 GHz up to 4.70 GHz), 16GB LPDDR4X RAM , 512GB M.2 NVMe PCIe 3.0 G3 SSD, 14"" FHD (1920 x 1080) IPS Display",TBA,,StarTech-
629," HP 15s-eq2334AU Ryzen 3 5300U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-eq2334au-ryzen-3-5300u-laptop,"AMD Ryzen 3 5300U Processor (2.6GHz Up to 3.8GHz, Core 4, Threads 8), 8GB DDR4 3200 MHz RAM, 512GB NVMe PCIe M.2 SSD, 15"" FHD (1920 x 1080) Display",TBA,,StarTech-
630," Samsung Galaxy Book Pro 360 Core i7 11th Gen 2-in-1 15.6"" FHD Touch Laptop",https://www.startech.com.bd/samsung-galaxy-book-pro-360-core-i7-2-in-1-512gb-ssd-touch-laptop,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz), 8GB RAM + 512GB SSD , 15.6” FHD Super AMOLED touch display, Convertible 2-in-1 design",TBA,,StarTech-
631," HP 14s-fq1886AU Ryzen 5 5500U 14"" FHD Laptop",https://www.startech.com.bd/hp-14s-fq1886au-ryzen-5-laptop,"AMD Ryzen 5 5500U Processor (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), 8GB DDR4 3200 MHz RAM (2 x 4GB), 512GB PCIe NVMe M.2 SSD, 14"" FHD (1920 x 1080) Display",TBA,,StarTech-
632," HP 15s-eq2778AU Ryzen 7 5700U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-eq2778au-ryzen-7-laptop,"AMD Ryzen 7 5700U (8MB L3 cache, 8 cores, 16 threads, 1.8GHz Up to 4.3GHz), 8GB DDR4 3200MHz RAM (2 x 4GB), 512 GB PCIe NVMe M.2 SSD, 15.6"" FHD (1920 x 1080) Display",TBA,,StarTech-
633," HP 15s-eq2690AU Ryzen 5 5500U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-eq2690au-ryzen-5-5500u-laptop,"Processor: AMD Ryzen 5 5500U (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), Menory: 8GB DDR4 3200MHz RAM (2 x 4GB), Storage: 512 GB PCIe NVMe M.2 SSD, Display: 15.6"" FHD (1920 x 1080)","62,000",,StarTech-
634," HP 15s-eq2555AU Ryzen 5 5500U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-eq2555au-ryzen-5-laptop,"AMD Ryzen 5 5500U Processor (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), 8GB DDR4 3200MHz RAM (2 x 4GB), 512 GB PCIe NVMe M.2 SSD, 15.6"" FHD (1920 x 1080) Display",TBA,,StarTech-
635," HP 15s-du3025TU Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-du3025tu-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB 3200MHz DDR4 SDRAM, 1TB 5400 rpm SATA HDD, 15.6"" FHD (1920 x 1080) Display",TBA,,StarTech-
636," Lenovo IdeaPad Slim 3i Core i3 11th Gen 15.6"" Full HD Laptop",https://www.startech.com.bd/lenovo-ideapad-slim-3i-core-i3-11th-fhd-gen-laptop,"Intel Core  i3-1115G4 Processor (6MB cache, 3.0 GHz upto 4.1 GHz), 8GB DDR4 3200Mhz RAM + 1TB HDD , 15.6"" FHD (1920×1080) IPS Display, Windows 10 Home",TBA,,StarTech-
637," Lenovo IdeaPad Slim 3i Core i3 11th Gen 256GB SSD 15.6"" Full HD Laptop",https://www.startech.com.bd/lenovo-ideapad-slim-3i-core-i3-11th-256gb-ssd-gen-laptop,"Intel Core  i3-1115G4 Processor (6MB cache, 3.0 GHz upto 4.1 GHz), 8GB DDR4 3200Mhz RAM + 256GB SSD , 15.6"" FHD (1920×1080) IPS Display, Windows 10 Home",TBA,,StarTech-
638," MSI Modern 15 A5M Ryzen 5 5500U 256GB SSD 15.6"" FHD Laptop",https://www.startech.com.bd/msi-modern-15-a5m-ryzen-5-5500u-256gb-ssd-laptop,"AMD Ryzen 5 5500U Processor (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), 8GB DDR4 3200Mhz RAM, 256GB NVMe PCIe Gen3x4 SSD, 15.6"" FHD (1920x1080) Display",TBA,,StarTech-
639," Razer Blade 15 Advanced Model i9 11th Gen RTX3080 16GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/razer-blade-15-advanced-model-i9-11th-gen-gaming-laptop,"Intel Core i9-11900H Processor (24M Cache, 2.50 GHz up to 4.80 GHz), 32GB DDR4 3200MHz RAM + 1TB SSD , NVIDIA GeForce RTX 3080 16GB Graphics , 15.6"" OLED UHD 4K Touch Display",TBA,,StarTech-
640," Lenovo IdeaPad 3 15ITL6 Core i3 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/lenovo-ideapad-3-15itl6-i3-11th-gen-fhd-laptop,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz), 8GB DDR4 3200MHz RAM, 1TB HDD 5400rpm 2.5"" HDD, 15.6"" FHD (1920x1080) IPS Display",TBA,,StarTech-
641, ASUS VivoBook Pro 15 K3500PH Core i5 11th Gen GTX 1650 MAX-Q 4GB Graphics 15.6” FHD Laptop,https://www.startech.com.bd/asus-vivobook-pro-15-k3500ph-core-i5-11th-gen-laptop,"Intel Core i5-11300H Processor (8M Cache, 2.60 GHz up to 4.40 GHz), 16GB DDR4 RAM (On Board), 512GB M.2 NVMe PCIe G3.0 SSD, Nvidia GTX 1650 MAX-Q 4GB Graphics",TBA,,StarTech-
642," Asus ExpertBook BR1100FK Celeron N4500 11.6"" HD Touch Laptop",https://www.startech.com.bd/asus-expertbook-br1100fk-celeron-hd-touch-laptop,"Intel Celeron N4500 Processor (4M Cache, 1.10 GHz up to 2.80 GHz), 4GB 2933MHz RAM, 128G eMMC Storage, 11.6"" LCD HD (1366 x 768) Touch Display",TBA,,StarTech-
643," HP 15s-fq2582TU Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-fq2582tu-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8 GB DDR4 3200 SDRAM (2 x 4 GB), 512GB PCIe NVMe M.2 SSD, 15.6"" FHD (1920 x 1080) Display",TBA,,StarTech-
644," HP Pavilion X360 15t-er000 Core i7 11th Gen 15.6"" HD 2-in-1 Touch Laptop",https://www.startech.com.bd/hp-pavilion-x360-15t-er000-core-i7-11th-gen-laptop,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz), 8 GB DDR4-32 SDRAM (2 X 4 GB), 512GB NVMe SSD, 15.6"" HD (1366 x 768)  Touch Display",TBA,,StarTech-
645," HP Spectre x360 Convertible 13t-aw200 Core i7 11th Gen 13.3"" FHD Touch Laptop",https://www.startech.com.bd/hp-spectre-x360-convertible-13t-core-i7-11th-gen-laptop,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz), 16GB LPDDR4 3200MHz SDRAM, 512 GB PCIe NVMe M.2 SSD, 13.3"" FHD (1920 x 1080) Touch Display",TBA,,StarTech-
646," ASUS TUF F15 FX506HEB Core i5 11th Gen RTX 3050Ti 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/asus-tuf-f15-fx506heb-core-i5-11th-gen-gaming-laptop,"Intel Core i5-11400H Processor (12M Cache, 2.70 GHz up to 4.50 GHz), 8GB DDR4 3200Mhz RAM, 512GB M.2 NVMe PCIe G3 SSD, NVIDIA RTX 3050Ti 4GB Graphics",TBA,,StarTech-
647," Asus Vivobook Go 14 E410MA Celeron N4020 14"" HD Laptop",https://www.startech.com.bd/asus-vivobook-go-14-e410ma-celeron-n4020-laptop,"Intel Celeron Processor N4020 (4M Cache, 1.10 GHz up to 2.80 GHz), 4GB DDR4 RAM, 512GB M.2 NVMe PCIe 3.0 SSD, 14"" HD (1366X768) Display",TBA,,StarTech-
648," MSI Modern 14 B5M Ryzen 5 5500U 14"" FHD Laptop",https://www.startech.com.bd/msi-modern-14-b5m-ryzen-5-5500u-laptop,"AMD Ryzen 5 5500U Processor (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), 8GB DDR4 3200Mhz RAM, 256GB NVMe PCIe Gen3x4 SSD, 14"" FHD (1920x1080) Display",TBA,,StarTech-
649," MSI Modern 14 Ryzen 7 5700U 14"" FHD Laptop",https://www.startech.com.bd/msi-modern-14-ryzen-7-5700u-14-inch-laptop,"AMD Ryzen 7 5700U (Base 1.8GHz up to Up to 4.3GHz), 8GB DDR4 3200Mhz RAM, 512GB NVMe SSD, 14"" FHD (1920x1080) Display",TBA,,StarTech-
650," ASUS ExpertBook P2 P2451FA Core i3 10th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-p2-p2451fa-core-i3-10th-gen-laptop,"Intel Core i3-10110U Processor (4M Cache, 2.10 GHz up to 4.10 GHz), 4GB DDR4 RAM, 1TB SATA 5400rpm 2.5"" HDD, 14.0"" FHD (1920x1200) Display",TBA,,StarTech-
651," HP 14s-fq1786AU AMD Ryzen 3 5300U 14"" FHD Laptop ",https://www.startech.com.bd/hp-14s-fq1786au-amd-ryzen-3-fhd-laptop,"AMD Ryzen 3 5300U Processor (2.6GHz Up to 3.8GHz, Core 4 , Threads 8), 8GB DDR4 3200MHz RAM, 512GB NVMe PCIe SSD, 14"" FHD (1920 x 1080) Display",TBA,,StarTech-
652," Dell Inspiron 15 3501 Core i5 11th Gen 8GB RAM 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3501-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache,2.40 GHz up to 4.20 GHz), 8GB 3200MHz DDR4 RAM , 1TB HDD, 15.6"" FHD(1920x1080) Display",TBA,,StarTech-
653," Dell Inspiron 15 3501 Core i3 11th Gen 256GB SSD 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3501-core-i3-11th-gen-laptop,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)	, 4GB DDR4 3200MHz RAM, 256GB SSD, 15.6"" FHD(1920x1080) Display",TBA,,StarTech-
654," MSI Pulse GL66 11UCK Core i5 11th Gen RTX3050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-pulse-gl66-11uck-core-i5-11th-gen-gaming-laptop,"Intel Core i5-11400H Processor (12M Cache, 2.70 GHz up to 4.50 GHz), 8GB DDR4 3200MHz RAM, 512GB NVMe PCIe Gen3x4 SSD, NVIDIA GeForce RTX 3050 4GB Graphics",TBA,,StarTech-
655," Lenovo IdeaPad Slim 3i Celeron N4020 15.6"" HD Laptop with Windows 10",https://www.startech.com.bd/lenovo-ideapad-slim-3i-celeron-n4020-15-6-inch-laptop,"Intel Celeron N4020 Processor (4M Cache,1.10 GHz up to 2.80 GHz), 4GB DDR4 2400Mhz RAM, 1TB 5400rpm HDD, 15.6""HD (1366x768) Display",TBA,,StarTech-
656," Asus ROG Zephyrus M16 GU603HR Core i9 11th Gen RTX3070 8GB Graphics 16"" WQXGA Gaming Laptop",https://www.startech.com.bd/asus-rog-zephyrus-m16-gu603hr-gaming-laptop,"Intel Core i9-11900H Processor (24M Cache, 2.50 GHz up to 4.80 GHz), 32GB DDR4 3200MHz RAM, 1TB PCIe G4 SSD, NVIDIA GeForce RTX 3070 8GB Graphics",TBA,,StarTech-
657," Dell XPS 13 9305 Core i7 11th Gen 13.3"" 4K UHD Touch Laptop",https://www.startech.com.bd/dell-xps-13-9305-core-i7-11th-gen-touch-laptop,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz), 16GB LPDDR4x 4267MHz RAM, 512GB M.2 PCIe NVMe SSD, 13.3"" 4K UHD (3840 x 2160) Touch Display",TBA,,StarTech-
658," MSI Modern 14 B5M Ryzen 5 5500U 512GB SSD 14"" FHD Laptop",https://www.startech.com.bd/msi-modern-14-b5m-ryzen-5-5500u-14-inch-laptop,"AMD Ryzen 5 5500U Processor (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), 8GB DDR4 3200Mhz RAM, 512GB NVMe PCIe Gen3x4 SSD, 14"" FHD (1920x1080) Display",TBA,,StarTech-
659," Samsung Galaxy Book Pro 360 Core i7 11th Gen 2-in-1 13.3"" FHD Touch Laptop",https://www.startech.com.bd/samsung-galaxy-book-pro-360-2-in-1-touch-laptop,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz), 8GB RAM + 256GB SSD, 13.3” FHD Super AMOLED touch display, Convertible 2-in-1 design",TBA,,StarTech-
660," HP EliteBook 840 G8 Core i7 11th Gen 16GB RAM, 512GB SSD 14"" FHD Laptop with Windows 10 Pro",https://www.startech.com.bd/hp-elitebook-840-g8-core-i7-11th-gen-laptop,"Processor: Intel Core i7-1165G7 (12M Cache, 2.80 GHz up to 4.70 GHz), RAM: 16GB DDR4 3200Mhz, SSD: 512GB PCIe NVMe SSD, Display: 14"" (1920x1080) FHD",TBA,,StarTech-
661," HP EliteBook 830 G8 Core i7 11th Gen 512GB SSD 13.3"" FHD Laptop with Windows 10 Pro",https://www.startech.com.bd/hp-elitebook-830-g8-core-i7-11th-gen-laptop,"Processor: Intel Core i7-1165G7 (12M Cache, 2.80 GHz up to 4.70 GHz), RAM: 8GB DDR4 3200Mhz, SSD: 512GB PCIe NVMe SSD, Display: 13.3"" (1920x1080) FHD",TBA,,StarTech-
662," HP 14s-dq2775TU Core i7 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/hp-14s-dq2775tu-core-i7-11th-gen-laptop,"Processor: Intel Core i7-1165G7 (12M Cache,2.80 GHz up to 4.70 GHz), Memory: 8 GB DDR4-3200 MHz RAM, Storage: 512 GB PCIe NVMe M.2 SSD, 14"" FHD (1920 x 1080) IPS Display",TBA,,StarTech-
663," Samsung Galaxy Book Pro 360 Core i7 11th Gen 16GB RAM 512GB SSD 2-in-1 13.3"" FHD Touch Laptop",https://www.startech.com.bd/samsung-galaxy-book-pro-360-i7-2-in-1-laptop,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz), 16GB RAM + 512GB SSD, 13.3” FHD Super AMOLED touch display, Convertible 2-in-1 design",TBA,,StarTech-
664," ASUS Vivobook Pro 15 M3500QC Ryzen 7 5800H RTX 3050 4GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-pro-15-m3500qc-ryzen-7-laptop,"AMD Ryzen 7 5800H Processor (8-core, 16-thread, 20MB cache, up to 4.4 GHz), 16GB DDR4 RAM, 512GB M.2 NVMe PCIe 3.0 SSD, NVIDIA GeForce RTX 3050 4GB Graphics",TBA,,StarTech-
665," MSI GF63 THIN 11UC Core i5 11th Gen RTX 3050 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-gf63-thin-11uc-i5-11th-gen-256gb-ssd-fhd-gaming-laptop,"Processor: Intel Core i5-11400H (12M Cache, 2.70 GHz up to 4.50 GHz), RAM: 8GB DDR4 3200MHz, SSD: 256GB NVMe PCIe Gen3x4, Graphics: NVIDIA RTX 3050 Max-Q 4GB",TBA,,StarTech-
666," MSI GF63 THIN 11UC Core i7 11th Gen RTX 3050 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-gf63-thin-11uc-i7-11th-gen-256gb-ssd-fhd-gaming-laptop,"Processor: Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz), RAM: 8GB DDR4 3200MHz, SSD: 256GB NVMe PCIe Gen3x4, Graphics: NVIDIA RTX 3050 Max-Q 4GB",TBA,,StarTech-
667," MSI GF63 THIN 11UC i7 11th Gen 256GB SSD, 1TB HDD RTX 3050 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-gf63-thin-11uc-i7-11th-gen-256gb-ssd-1tb-hdd-gaming-laptop,"Processor: Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz), RAM: 8GB DDR4 3200MHz, SSD: 256GB NVMe PCIe, HDD: 1TB, Graphics: NVIDIA RTX 3050 Max-Q 4GB",TBA,,StarTech-
